Artist,Genre,Lyrics
Ariana Grande,Pop,"Back to you, back to you, back to you Back to you, back to you, back to you I go back to you, back to you, back to you every time  I get tired of your no-shows You get tired of my control (Yuh) They keep telling me to let go But I don't really let go when I say so (Yuh, yuh) I keep giving people blank stares (Yeah) I'm so different when you're not there (Yuh) It's like something out of Shakespeare Because I'm really not here when you're not there  I've tried to fight our energy But every time I think I'm free (Yeah)  You get high and call on the regular I get weak and fall like a teenager Why, oh why does God keep bringing me back to you? I get drunk, pretend that I'm over it Self-destruct, show up like an idiot Why, oh why does God keep bringing me back to you? I go back to you, back to you, back to you Back to you, back to you, back to you I go back to you, back to you, back to you every time  Just when I get on a new wave (Yuh) Boy, you look at me and I slip outta my lace They keep calling me a head-case 'Cause I can't make a good case why we can't change  I've tried to fight our energy (Yee) But every time I think I'm free (Yeah)  You get high and call on the regular I get weak and fall like a teenager Why, oh why does God keep bringing me (Mmm) back to you? (Back to you, baby) I get drunk, pretend that I'm over it Self-destruct, show up like an idiot Why, oh why does God keep bringing me back to you? I go back to you, back to you, back to you (I go back to you) Back to you, back to you, back to you (Back to you) I go back to you, back to you, back to you every time (I go) I go back to you, back to you, back to you (You) Back to you, back to you, back to you I go back to you, back to you, back to you every time83EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Hey I know what I came to do And that ain't gonna change So go ahead and talk your talk 'Cause I won't take the bait I'm over here doin' what I like I'm over here workin' day and night And if my real ain't real enough I'm sorry for you, bae  Let's find a light inside our universe now Where ain't nobody keep on holdin' us down Just come and get it, let them say what they say 'Cause I'm about to put them all away, woo Focus on me, f-f-focus on me, woo Focus on me, f-f-focus on me, woo Focus on me (Focus), f-f-focus on me, woo (Focus on me) Focus on me (Focus), f-f-focus on me, woo (Focus on me)  I can tell you're curious It's written on your lips Ain't no need to hold it back Go 'head and talk your shit (Hey) I know you're hopin' that I'll react I know you're hopin' I'm lookin' back But if my real ain't real enough Then I don't know what is (Hey, yeah) Let's find a light inside our universe now (Mmm, yeah) Where ain't nobody keep on holding us down (Nobody keep on holdin' us down) Just come and get it, let them say what they say (Ooh) 'Cause I'm about to put them all away, woo Focus on me (Hey!), f-f-focus on me, woo (Yeah) Focus on me (Ohh), f-f-focus on me, woo Focus on me (Focus), f-f-focus on me, woo (Focus on me, baby) Focus on me (Focus), f-f-focus on me, woo (Focus on me, babe) One, two, three, c'mon girls (Uh, hey!) You know I like it (Hey! Ba-da-ba-ba, ba-da-da-da-da-da) (Focus on me) Come on, now, now (Focus on me) Oh, woah, hey  Let's find a light inside our universe now Where ain't nobody keep on holding us down (Nobody keep on holding us down) Just come and get it, let them say what they say (Let them say what they say) 'Cause I'm about to put them all away, no Focus on me (Yeah, yeah, yeah, yeah) (Hey) , f-f-focus on me, woo (You know I like it when you focus on me) Focus on me (Yeah, yeah, yeah, yeah), f-f-focus on me, woo (Focus on me) Focus on me (Yeah, yeah, yeah, yeah) (Focus), f-f-focus on me, woo (Oh yeah, no) (Focus on me) Focus on me (Yeah, yeah, yeah, yeah) (Focus), f-f-focus on me, woo (Yeah, no) (Focus on me) Focus on me (Yeah, yeah, yeah, yeah), f-f-focus on me (Focus on me), woo Focus on me (Ooh, yeah) (Yeah, yeah, yeah, yeah), f-f-focus on me (Focus on me, oh), woo Focus on me (Yeah, yeah, yeah, yeah) (Focus), f-f-focus on me, woo (Focus on me) Focus on me (Yeah, yeah, yeah, yeah) (Focus), f-f-focus on me, woo (Focus on me) (Focus on me, babe)78EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"This bitch gon' make me...  You got me all up in my feels, in all kind of ways I be tryna wait, but, lately, I just wanna keep it real (Real) No more playin' safe, let's take it all the way I'm just sayin'  I just wanna make time for ya (Yeah) Swear it's just right for ya Like this pussy designed for ya (Yeah) Ten outta five on ya Know I would sign on the line for ya (Yeah) Bet I look nice on you (Yeah) Open my mind for ya (Yeah)  Don't wanna wait on it Tonight, I wanna get nasty (Yeah, yeah) What you waitin' for? (What you waitin' for?) What you waitin' for? Don't wanna wait on it Tonight, I wanna get nasty (Yeah, yeah) What you waitin' for? (Waitin' for?) What you waitin' for? (Waitin' for?) Don't wanna wait on it Tonight, I wanna get (Nasty) Tonight, I wanna get (Nasty) Promise I'ma give it to you like you never had it I do it so good, it's gon' be hard to break the habit You're like a whole constellation (Yeah) Swimming like you on vacation (Yeah) Promise I'm still gonna love you when you wake up in the AM  I just wanna make time for ya Swear it's just right for ya Like this pussy designed for ya Ten outta five on ya Know I would sign on the line for ya Bet I look nice on you (Yeah) Open my mind for ya (My mind)  Don't wanna wait on it Tonight, I wanna get nasty (Oh hey) What you waitin' for? (What you waitin' for? Mmm) What you waitin' for? (Yeah) Don't wanna wait on it Tonight, I wanna get nasty What you waitin' for? (What you waitin' for?) What you waitin' for? (What you waitin' for?) Don't wanna wait on it Tonight, I wanna get nasty (Nasty, nasty, mmm, ah) Tonight, I wanna get nasty (Oh woah, boy) Boy, you know the vibes, I don't waste no time Take what's on your mind, make it real life Get all the homies to bounce Switch from the bed to the couch And get to know how I'm feelin' inside So much conversation, words so sweet Been so well-behaved, but, boy, I'm weak Yeah, my body's gotta say something to you That's one way to tell I speak the truth  Don't wanna wait on it (Baby, I) Tonight, I wanna get nasty (Oh hey) What you waitin' for? (What you waitin' for? Mmm) What you waitin' for? (Yeah) Don't wanna wait on it Tonight, I wanna get nasty What you waitin' for? (What you waitin' for?) What you waitin' for? (What you waitin' for?) Don't wanna wait on it Tonight, I wanna get nasty (Tonight, I wanna get, mmm) (Tonight, baby) Tonight, I wanna get nasty (Oh) Yeah45EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"The sun is setting and you're right here by my side And the movie is playing, but we won't be watching tonight Every look (Every look), every touch (Every touch) Makes me wanna give you my heart I be crushin' on you, baby Stay right where you are, 'cause  I never knew, I never knew You could hold moonlight in your hands 'Til the night I held you You are my moonlight, moonlight  I kiss his fingertips as I'm wishing he's all mine He's giving me Elvis with some James Dean in his eyes Puts his lips (Puts his lips) on my neck (On my neck) Makes me wanna give him my body I be fallin' for you, baby, and I just can't stop, 'cause  I never knew, I never knew You could hold moonlight in your hands 'Til the night I held you You are my moonlight, moonlight (Baby, I be fallin') You're my moonlight, moonlight He's so bossy, he makes me dance Tryna sit in the back of his whip and just cancel my plans Sweet like candy, but he's such a man He knows just what it does when he’s holding me tight And he calls me ""moonlight"" too98EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Oh, yeah  Wake up in my bed, I just wanna have a good day (Mmm, ah) Think it in my head, then it happens how it should, ayy Twelve o'clock, I got a team meeting, then a meditation at like 1:30 Then I ride to the studio listening to some shit I wrote (Oh)  Good karma, my aesthetic (Aesthetic) Keep my conscience clear, that's why I'm so magnetic Manifest it (Yeah), I finessed it (I finessed it) Take my pen and write some love letters to Heaven  Just like magic (Baby), just like magic (Oh yeah) Middle finger to my thumb and then I snap it Just like magic (Yeah), I'm attractive (Oh yeah) I get everything I want 'cause I attract it (Oh)  Looking at my phone, but I'm tryna disconnect it (Oh yeah) Read a fuckin' book, I be tryna stay connected (Yeah) Say it's tricky at the top, gotta keep a slim ego for a thick wallet Losing friends left and right, but I just send 'em love and light (Oh) Good karma, my aesthetic (My aesthetic) Keep my conscience clear, that's why I'm so magnetic Manifest it (Ooh), I finessed it (Ooh) Take my pen and write some love letters to Heaven  Just like magic, just like magic Middle finger to my thumb and then I snap it (Ayy) Just like magic, I'm attractive I get everything I want 'cause I attract it  I don't wanna waste your time on some dumb shit Password to your phone, you can miss me with that shit Redesign your brain, we gon' make some new habits Just like magic (Just like magic), just like magic  Just like magic (Baby), just like magic (Oh) Middle finger to my thumb and then I snap it Just like magic (Oh), I'm attractive (Ah, yeah) I get everything I want 'cause I attract it ('Cause I attract it, babe)  Mmm, mmm (Oh) Mmm-oh, yeah Mmm, yeah, mmm53EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Anytime I'm alone, I can't help thinking about you All I want, all I need, all I see is just me and you  He giving me that good shit That make me not quit, that good shit He giving me that good shit That make me not quit, that good shit  Oh, he give it to me Every day, every day, every day, every He give it to me Every day, every day, every day, every Oh, he give it to me Every day, every day, every day, every He give it to me Every day, every day, every day, every  Anytime, anywhere, baby boy, I can misbehave Breathe me in, breathe me out, feel me, I'm Running through your veins  He giving me that good shit That make me not quit, that good shit He giving me that good shit That make me not quit, that good shit Oh, he give it to me Every day, every day, every day, every He give it to me Every day, every day, every day, every Oh, he give it to me Every day, every day, every day, every He give it to me Every day, every day, every day, every  He make me go.... La, la, la, la, la, la, la, la, la, la, la, la La, la, la, la, la, la, la, la Every day, every La, la, la, la, la, la, la, la, la, la, la, la La, la, la, la, la, la, la, la Every day, every  I put that work on you every day When the night fall 'til the sun come up (Yeah) You done fell in love with a bad guy (Guy) I don't compromise my passion (Passion) You know what you do for me, I'm doing the same for you I don't be trippin' or makin' mistakes I made too many in my past (that's right; Oh, baby) I fight for the things you believe in I got your body and put it in drive, baby Like I got keys in (Oh, yeah) We 'bout to take us a vacation I'm 'bout to put all this vintage lovin' on you Baby, like it was the late 80s When you ride on me, baby, rotate it He giving me that good shit (Yeah) That make me not quit, that good shit (Let me turn it up)  Oh, he give it to me Every day, every day, every day, every He give it to me Every day, every day, every day, every Oh, he give it to me (Ooh-ooh-ooh-ooh) Every day, every day, every day, every He give it to me (Ooh, baby) Every day, every day, every day, every  He make me go.... La, la, la, la, la, la, la, la, la, la, la, la La, la, la, la, la, la, la, la Every day, every La, la, la, la, la, la, la, la, la, la, la, la La, la, la, la, la, la, la, la Every day, every  Give it to me, to me (She got me on it...) Oh, he give it to me every day (She got me on it...)78EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Midnight shadows When finding love is a battle But daylight is so close So don't you worry 'bout a thing  We're gonna be alright (Hey) We're gonna be alright (Oh yeah, oh yeah) We're gonna be alright  Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind That every little thing is gonna be alright Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind We decide it  We're gonna be alright (Hey-hey) We're gonna be alright (Yeah, oh yeah, hey) We're gonna be alright In slow motion Can't seem to get where we're going But the hard times are golden 'Cause they all lead to better days  We're gonna be alright (Hey) We're gonna be alright (Yeah, oh yeah, oh yeah) We're gonna be alright  Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind That every little thing is gonna be alright (Ooh, yeah) Baby, don't you know? All of them tears gon' come and go Baby, you just gotta make up your mind We decide it  We're gonna be alright (Hey) We're gonna be alright (Ooh, baby, oh yeah, oh yeah) We're gonna be alright We're gonna be alright, ay77EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"When raindrops fell down from the sky The day you left me, an angel cried Oh, she cried An angel cried, she cried61EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Yeah  You know you're really something, yeah How we get here so damn fast? Only you can tell me that Baby, 'cause you know I'm coming back You're making me forget my past Never thought I’d feel like that again I came to peace with my path Now you got me off track  I've never been this scared before Feelings I just can't ignore Don't know if I should fight or fly But I don't mind  Mmm Tripping, falling, with no safety net Boy, it must be something that you said Is it real this time or is it in my head? Got me tripping, falling, with no safety net Let your guard down, girl You know we came too far now, girl (Oh) It's timе for you to play your part now You know we hit that jewelry storе and we gon' ball out Ups and downs, we had some fallouts (Ooh, yeah) Put some ice on you, girl, let it thaw out (Ooh) Girl, you're mine, it's safe to say At the end of the day  I've never been this scared before Feelings I just can't ignore Don't know if I should fight or fly But I don't mind  (I don't mind, I don't mind)  Mmm (Sheesh, woo) Tripping, falling, with no safety net Boy, it must be something that you said (Something that you said, said, ayy) Is it real this time or is it in my head? (In my head, oh, in my head, head, yeah) Got me tripping, falling, with no safety net  (Yeah) Every time you feel some way, feel a way Never let me run away, run away, my baby Every time you feel some way, feel a way Never let me run away, run away Girl, you got me tripping, falling, with no safety net (With no safety net, oh-ah, baby) Boy, it must be something that you said (Something that you said) Is it real this time or is it in my head? (Is it in my head? Is it all in my head? Oh, baby) Got me tripping, falling, with no safety net (With no safety net)  Oh hey Ah yeah46EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Yeah, yee, mmm Ah, yeah Yeah Ooh-ooh (Yeah), yee  I just got some real good news from work, boy (It's a surprise, surprise) You can't imagine what I'm 'bout to say (It's a surprise, surprise) It's so hard to hold back, baby (It's a surprise, surprise) I'm so excited, I can hardly wait (It's a surprise, surprise) Listen, bae  Tonight, I'm a baller, babe (Tonight, I'm a baller, baby) Even way beneath it, ooh, woah (Even way beneath me) What else is there to say, boy? (What else is there to say, boy?) Say, bae, you should play with me, babe (Yeah)  It feels so good to be so young And have this fun and be successful (Yee) I'm so successful (Yeah) And, girl, you too, you are so young And beautiful and so successful (Oh, woah, yee-yee, yeah) I'm so successful (Yee) This ain't nothin' ordinary for me (It's a surprise, surprise) We ain't goin' to your favorite place (It's a surprise, surprise; yeah) You keep askin', ""What is so special?"" (It's a surprise, surprise) You really wanna know? You'll have to wait (It's a surprise, surprise)  Tonight, I'm a baller, babe (Tonight, I'm a baller, baby) Even way beneath it, ooh, woah (Even way beneath me) What else is there to say, boy? (What else is there to say, boy?) Say, bae, you should play with me, babe (Yee)  It feels so good to be so young And have this fun and be successful (I, I, I; hmm, hmm) I'm so successful And, girl, you too, you are so young (Hmm) And beautiful and so successful (Oh, woah, bae, yeah) I'm so successful (Yeah, yeah)  Let me put my hands over your eyes (It's a surprise, surprise; mmm, yeah, mmm; it's a surprise, surprise) Boy, are you ready for your surprise? (It's a surprise, surprise, it's a surprise, surprise) Mmm, ah, oh, I'ma give it to ya (Mhm) Mmm, ah, oh, I'ma give it to ya (Oh, yeah) Do you like it, babe? (Do you like it, babe?) Does it give you chills? (Does it give you chills?) Does it make you feel... (Does it make you feel...) Cold? (Yeah) Oh, oh, oh, woah Tonight, I'm a baller, babe (Tonight, I'm a baller, baby) Even way beneath it, ooh, woah (Even way beneath me) What else is there to say, boy? (What else is there to say, boy?) Say, bae, you should play with me, babe (Yeah)  It feels so good to be so young And have this fun and be successful I'm so successful (Yeah) And, girl, you too, you are so young And beautiful and so successful (Yeah) I'm so successful (Yeah, yeah)  Mmm, mm-mm-mm-mm-mm Mmm, ah, yeah Ah, yeah44EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"My presence sweet and my aura bright Diamonds good for my appetite Guess it fuckin' just clicked one night All them demons helped me see shit differently So don't be sad for me  How you been spending your time? (How?) How you be using your tongue? (How?) You be so worried 'bout mine (Mine) Can't even get yourself none You know you sound so dumb (So dumb, so dumb) You know you sound so dumb (So dumb)  So maybe you should shut up, mmm Yeah, maybe you should shut up Said if only you would shut up (Mmm) Yeah, that's right, you should shut up (Ah)  I vibrate high and my circle lit We ain't really with drugs and shit Love the game so I ain't nevеr miss Keep opinions muted for the hell of it 'Causе I like my shit (Mmm, yep) How you been spending your time? (How?) How you be using your tongue? (How?) You be so worried 'bout mine (Mine) Can't even get yourself none You know you sound so dumb (So dumb, so dumb) You know you sound so dumb (So dumb)  So maybe you should shut up, mmm Yeah, maybe you should shut up Said if only you would shut up (Mmm) Yeah, that's right, you should shut up (Ah)79EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Ooh, I know you're probably thinkin' what's the use I promise it's the little things that you do That make me wanna give it all to you You know I do, baby  You soothe me You hold it down with every word you speak, oh babe Baby Been a minute since I had something so sweet  If you're gonna keep speaking my love language You can talk your shit all night You the medication when I'm feeling anxious That's the kind of shit I like Teach me how to love you I'm unlearning what ain't right I want you to keep speaking my love language Baby, talk your shit all night  Why would I double back or do the same thing twice? A question, something that I can't deny Leavе my baggage at the door, I'll claim you mine All minе You soothe me You hold it down with every word you speak, oh babe Baby It's been a minute since I had something so sweet Mmm, oh hey  If you're gonna keep speaking my love language You can talk your shit all night You the medication when I'm feeling anxious That's the kind of shit I like Teach me how to love you I'm unlearning what ain't right I want you to keep speaking my love language Baby, talk your shit all night  Baby, pardon my French, but could you speak in tongues? Never lost in translation 'cause you know what I want, boy Treat it just like Givenchy (Givenchy), it's expensive to taste Ain't no need to remind ya, it's AG in your face  If you're gonna keep speaking my love language You can talk your shit all night You the medication when I'm feeling anxious That's the kind of shit I like Teach me how to love you I'm unlearning what ain't right I want you to keep speaking my love language Baby, talk your shit all night Head over my shoes like woah Know you like an inside joke Running 'cause you're just my speed 'Less you want it in slo-mo (In slo-mo) I'm not what you had before ('Fore) Your ex-girlfriend don't want no smoke (Smoke) I ain't tryna sign no lease I'm just gon' make you my home49EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Said I'ma give you some instructions That you can't be scared to try I want you to touch it softly Like the way you do my mind It got body and it's smooth to touch The same way as my skin But don't you be scared  To run your hands through my hair Baby, 'cause that's why it's there Come run your hands through my hair Ooh, baby, so don't you be scared So come run your hands through my hair  It's been way long overdue Just like these inches down my back Usually don't let people touch it But tonight, you get a pass Spend my dimes and spend my time To keep it real, sometimes it's tracks But I don't care, mmm  So run your hands through my hair Baby, 'cause that's why it's there Come run your hands through my hair Ooh, baby, so don't you be scared So come run your hands through my hair Know this ain't usually mе But I might let it down for ya (Mmm) This ain't usually me (Usually me) But I might lеt it down for ya So run your hands through my hair Baby, 'cause that's why it's there So come run your hands through my hair Ooh, don't you be scared Come run your hands through my hair  Oh-oh, oh-oh Oh-oh, oh-oh51EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"I love the taste of you in the morning Keep me warm and Nothin' else, nothin' more important Makes me wanna believe in love (Mmm) I love the thought of us in the evening Crave the feeling The way you feel, somethin' 'bout it's healing I'm praying we don't fuck this up (Ah-ah-ah, babe)  Others that I've had had to impress me before But I knew you were the real thing When you walked through the door I didn't think that I would have to spell it out  Don't put the bands, put the bands on me Oh, my love, oh, my love is free Ain't no price on my loyalty No shit, got me right where you want me, baby Could I be more obvious? (Ooh) Hard to think when I'm under you Tell you all of my dirty truths No shit, got me right where you want me, baby Could I be more obvious? Maybe if I'm lucky, you might stay the afternoon If you gotta work, just promise me you'll come back soon Maybe you should pack a suitcase too (Too) I love the thought of you never leavin' (No) Days repeatin' Gettin' steps up on the treadmill while you sleepin' Never thought I'd believe in love again  Others that I've had had to impress me before (Ooh) But I knew you were the real thing When you walked through the door I didn't think that I would have to spell it out  Don't put the bands, put the bands on me Oh, my love, oh, my love is free Ain't no price on my loyalty No shit, got me right where you want me, baby Could I be more obvious? (Ooh) Hard to think when I'm under you Tell you all of my dirty truths No shit, got me right where you want me, baby Could I be more obvious? (Obvious)35EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"Ah, hey, yeah  I know I be on some bullshit Know I be driving you crazy But I know you love how I whip it You can only stay mad for a minute So come here and give me some kisses You know I'm very delicious You know I'm very impatient Might change my mind, so don't keep me waiting  I just wonder, baby, if you're gonna stay Even if, one day, I lose it and go crazy I know this shit kinda heavy I just wanna tell you directly So, boy, let me know if you ready  Are you down? What's up? Are you down? What's up? Are you down? Are you down? Are you down? Are you down? Are you down? Mmm You know you be on some bullshit (Bullshit) Act so possessive and crazy (Crazy) But I know that's just 'causе you love me And you ain't scared to show mе your ugly And maybe that's just how it's supposed to be I'm the release, you the dopamine  And you wonder, baby, if I'm gonna stay Even if one day, you lose it and go crazy I know this shit kinda heavy (Heavy) Just wanna ask you directly (Directly) Boy, let me know if you ready  Are you down? What's up? (What's up?) Are you down? What's up? (What's up?) Are you down? Are you down? (What's up?) Are you down? (What's up?) Are you down? (Tell me) Are you down? (Are you gonna be)  Six thirty (Mmm) Down like six thirty (Mmm) Down like sunsets (Down like sunsets) Down like my head on your chest (Mmm) Down like six thirty (Ooh) Down like six thirty (Six thirty) Down like my foot on the gas, skrrt, skrrt Down like six thirty, yeah What you gon' do when I'm bored And I wanna play video games at 2 AM? What if I need a friend? Will you ride 'til the end? Am I enough to keep your love? When I'm old and stuff, will you still have a crush?  Are you down? What's up? Are you down? What's up? Are you down? (Oh) Are you down? Are you down? Are you down? (Tell me) Are you down? (Are you gonna be)  Six thirty (Mmm) Down like six thirty (Down like six thirty) Down like sunsets (Down like sunsets) Down like my head on your chest (Down like my head on your chest) Down like six thirty (Ooh) Down like six thirty (Six thirty) Down like my foot on the gas, skrrt, skrrt Down like six thirty, yeah48EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"If you want it, take it I should've said it before Tried to hide it, fake it I can't pretend anymore  I only wanna die alive Never by the hands of a broken heart I don't wanna hear you lie tonight Now that I've become who I really am  This is the part when I say I don't want ya I'm stronger than I've been before This is the part when I break free 'Cause I can't resist it no more This is the part when I say I don't want ya I'm stronger than I've been before This is the part when I break free 'Cause I can't resist it no more  You were better, deeper I was under your spell, yeah Like a deadly fever, yeah, babe On the highway to hell, yeah I only wanna die alive Never by the hands of a broken heart I don't wanna hear you lie tonight Now that I've become who I really am  This is the part when I say I don't want ya I'm stronger than I've been before This is the part when I break free 'Cause I can't resist it no more This is the part when I say I don't want ya I'm stronger than I've been before This is the part when I break free 'Cause I can't resist it no more  No more, baby Ooh-ooh-ooh Thought of your body, I came alive It was lethal, it was fatal In my dreams, it felt so right But I woke up every time Ooh, baby  This is the part when I say I don't want ya I'm stronger than I've been before (Ooh-ooh-ooh-ooh) This is the part when I break free 'Cause I can't resist it no more This is (This is) the part when I say I don't want ya I'm stronger than I've been before This is the part when I break free 'Cause I can't resist it no more314EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"I cried enough tears to see my own reflection in them And then it was clear I can't deny I really miss it To think that I was wrong I guess you don't know what you got 'til it's gone Pain is just a consequence of love I'm saying sorry for the sake of us  He wasn't my everything 'til we were nothing And it's taking me a lot to say Now that he's gone, my heart is missing something So it's time I push my pride away 'Cause you are, you are You are my everything You are, you are You are my everything  I know you're not far, but I still can't handle all the distance You're traveling with my heart I hope this is a temporary feeling 'Cause it's too much to bear without you And I know ""sorry"" ain't the cure If I cross your mind, just know I'm yours 'Cause what we got is worth fighting for 'Cause you are You weren't my everything 'til we were nothing And it's taking me a lot to say Now that you're gone, my heart is missing something So it's time I push my pride away You are, you are You are my everything You are, you are You are my everything  Ooh, hmm, ha, yeah You are, you are, you are, ooh You are, you are, you are My everything101EmbedShare URLCopyEmbedCopy"
Ariana Grande,Pop,"How do I make the phone ring? Why do I even care? How are you all around me, when you're not really there? (Hmm) When you're not really there? (Hey, yeah, mm) How do I feel you on me, when you're not on my skin? Why do you say you want me, then tell me you're not coming in? Ah, yeah, baby, just come on in (Hmm, yeah)  'Cause every time I'm with you, I go into a zone And I remember all the places you wanna go Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it 'Cause every time I see you, I don't wanna behave I'm tired of being patient, so let's pick up the pace Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it  How do you know I'm breathing, when I'm holding my breath? Why don't we face the danger, just for the night and forget? (Oh-oh) Baby, let's just forget (No-oh) Remind me why we're taking a break It's obviously insane 'Cause we both know what we want So why don't we fall in love? Baby, let's fall in love, oh-oh 'Cause every time I'm with you, I go into a zone And I remember all the places you wanna go Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it 'Cause every time I see you, I don't wanna behave I'm tired of being patient, so let's pick up the pace Take me all the way (Ooh) Ain't nobody gonna touch it, touch it, touch it  Oh, ain't nobody gonna, touch it, touch it, touch it Baby, ain't nobody gonna, touch it, touch it, touch it (Eh, no-bo-dy, bae) Baby, ain't nobody gonna, touch it, touch it, touch it (Oh) Ain't nobody gonna touch it (Oh, no, eh-ey)  Remind me why we're taking a break It's obviously insane 'Cause we both know what we want So why don't we fall in love? Baby, let's be in love  'Cause every time I'm with you (Every time I'm with you, ah) I go into a zone And I remember all the places you wanna go (All the places you wanna go) Take me all the way (The way) (Ooh) No, ain't nobody gonna touch it, touch it, touch it (No, ain't nobody gonna) (Ain't nobody gonna) 'Cause every time I see you, I don't wanna behave (See you, I don't wanna, behave) I'm tired of being patient, so let's pick up the pace (Patient, so let's pick up the pace) Take me all the way (The way, ooh) (Ooh) Ain't nobody gonna touch it, touch it, touch it (Ahh-ahh, ooh) (Ooh-ooh-ooh-ooh) Baby, ain't nobody gonna (Baby) Baby, ain't nobody gonna (Ahh-ahh-ahh) (Woah, oh) Baby, ain't nobody gonna (Ooh-ooh) (Eh-ey)80EmbedShare URLCopyEmbedCopy"
Lady Gaga,Pop,"Mum mum mum mah Mum mum mum mah Mum mum mum mah Mum mum mum mah Mum mum mum mah  I wanna hold 'em like they do in Texas, please (Woo) Fold 'em, let 'em hit me, raise it, baby, stay with me (I love it) LoveGame intuition, play the cards with spades to start And after he's been hooked, I'll play the one that's on his heart  Oh, woah-oh, oh, oh Oh-oh-oh-oh-oh-oh I'll get him hot, show him what I've got Oh, woah-oh, oh, oh Oh-oh-oh-oh-oh-oh I'll get him hot, show him what I've got  Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah)  I wanna roll with him, a hard pair we will be (Woo) A little gamblin' is fun when you're with me (I love it, woo) Russian roulette is not the same without a gun And baby, when it's love, if it's not rough, it isn't fun, fun  Oh, woah-oh, oh, oh Oh-oh-oh-oh-oh-oh I'll get him hot, show him what I've got Oh, woah-oh, oh, oh Oh-oh-oh-oh-oh-oh I'll get him hot, show him what I've got  Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah) (Mum mum mum mah) (Mum mum mum mah)  I won't tell you that I love you Kiss or hug you 'Cause I'm bluffin' with my muffin I'm not lyin', I'm just stunnin' with my love-glue-gunnin' Just like a chick in the casino Take your bank before I pay you out I promise this, promise this Check this hand 'cause I'm marvelous  Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) Can't read my, can't read my No, he can't read my poker face (She's got me like nobody) P-p-p-poker face, f-f-fuck her face P-p-p-poker face, f-f-fuck her face (She's got me like nobody) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah) P-p-p-poker face, f-f-fuck her face (Mum mum mum mah)88EmbedShare URLCopyEmbedCopy"
